"id","sku_name","base_price","cogs","category"
"P754255","mytee_Mytee295-Red & Grey-L",72442,45588,"Men Fashion"
"P504786","Mardaz_MDZ-P-16-XL",72442,58638,"Men Fashion"
"P504787","Mardaz_MDZ-P-08-M",72442,49242,"Men Fashion"
"P504788","Mardaz_MDZ-P-08-S",72442,62292,"Men Fashion"
"P953316","mytee_Mytee295-Red & Grey-S",72442,47792,"Men Fashion"
"P504795","Mardaz_MDZ-P-11-L",72442,62988,"Men Fashion"
"P504832","Mardaz_MDZ-P-17-L",72442,58638,"Men Fashion"
"P231729","Loreal_White Perfect Total 10 Whitening Day Cream SPF 30 PA +++",72442,52838,"Beauty & Grooming"
"P225424","fashion cafe_13885-XL",72442,64438,"Women Fashion"
"P594730","Loreal_Skin Perfect Anti-Fine Lines + Whitening Cream for Age 30",72442,52838,"Beauty & Grooming"
"P392881","coolBell_CB-2029-Grey",72442,50692,"Computing"
"P741753","Trendz_TR-0284-Medium",72442,62292,"Health & Sports"
"P251564","LALA_LFK-10",72384,57884,"Women Fashion"
"P182480","UnzeLondon_L27565-8",72384,52084,"Women Fashion"
"P712188","M&M_Silk Foundation-Porcelain",72326,48430,"Beauty & Grooming"
"P347868","kke_SCF69317",72210,59914,"Kids & Baby"
"P753808","Linenza_SV-YZZCK",72210,50518,"Home & Living"
"P534108","Bata_8734724-43",72152,51214,"Men Fashion"
"P861351","AKL_A131108093_FMSG001Choclate Brown",72152,58406,"Men Fashion"
"P816885","Bata_8736724-40",72152,56956,"Men Fashion"
"P312217","Bata_8734721-44",72152,56260,"Men Fashion"
"P870841","Bata_8736724-41",72152,43964,"Men Fashion"
"P423672","Bata_8744821-44",72152,60552,"Men Fashion"
"P515954","Bata_8736721-43",72152,55506,"Men Fashion"
"P127025","Bata_8734721-41",72152,62756,"Men Fashion"
"P713921","Bata_8744821-43",72152,62002,"Men Fashion"
"P416835","Bata_8734721-43",72152,64902,"Men Fashion"
"P273070","west point_ WF-1108",72036,61944,"Appliances"
"P966722","CUR_CU-24",71920,51040,"Men Fashion"
"P839209","MyIP_0047",71920,56782,"Mobiles & Tablets"
"P536470","CUR_CU-26",71920,45298,"Men Fashion"
"P225932","RB_VASJPLSF262005002-M",71920,43152,"Men Fashion"
"P329579","hol_W-195BL",71920,64728,"Men Fashion"
"P696795","hol_W-4",71920,64728,"Men Fashion"
"P785894","AC_ac169-red-L",71920,61132,"Men Fashion"
"P517232","AC_ac169-red-M",71920,46748,"Men Fashion"
"P908587","hol_W-195M",71920,49590,"Men Fashion"
"P571383","edukaan_200822",71920,45298,"Kids & Baby"
"P282539","Base_2715",71920,63974,"Health & Sports"
"P661569","JBS_CRY-016",71862,56724,"Home & Living"
"P471267","West point_WF-283",71746,55216,"Appliances"
"P348833","YW_ON016-999-CHL-Charchoal",71688,46574,"Women Fashion"
"P852572","YW_ON017-999-BGE-Beige",71688,45124,"Women Fashion"
"P640910","YW_ON013-999-MSG-Moss Green",71688,52316,"Women Fashion"
"P187305","ST_I298_3",71630,62292,"Appliances"
"P268648","Trans_LW - 6783",71630,44370,"Kids & Baby"
"P282382","aw_Auto Airco Cleaner Fresh Scent-150ml",71630,52258,"Others"
"P485779","Hawks_A28",71514,59334,"Men Fashion"
"P166653","Teenz_E-1573",71514,62930,"Women Fashion"
"P540872","Hawks_A24",71514,50750,"Men Fashion"
"P443388","Hawks_A27",71514,58638,"Men Fashion"
"P139186","Hawks_A47-Blue-XL",71514,44312,"Men Fashion"
"P612326","Hawks_A29",71514,63626,"Men Fashion"
"P574250","RCP_RCPA-4CTS-ManUn-M",71514,55738,"Men Fashion"
"P568169","RCP_RCPA-CTL-NewP5Multi-L",71514,55042,"Men Fashion"
"P882281","stinnos_PBM029",71456,57130,"Kids & Baby"
"P504429","Linkpro_LP-DZ09-B",71398,44254,"Mobiles & Tablets"
"P108028","GSW_Golden-Smart-Watch-W09",71398,55680,"Mobiles & Tablets"
"P883930","jackpot_JP-7777",71340,50634,"Appliances"
"P505244","jackpot_JP-7999",71340,57768,"Appliances"
"P617606","audionic_6954217635798_gosf_hazir-Islamabad",71340,62060,"Entertainment"
"P465176","audionic_6954217635798_gosf_hazir-Lahore",71340,44892,"Entertainment"
"P836655","audionic_6954217635798_gosf_hazir-Karachi",71340,59914,"Entertainment"
"P775147","M&M_Deal 3",71340,57072,"Beauty & Grooming"
"P130683","KI_bedsheet-2130",71340,45646,"Home & Living"
"P610015","MHS_Blue Stripes-Bed Sheet - [Size] Single",71340,49184,"Home & Living"
"P764227","KI_bedsheet-2137",71340,59914,"Home & Living"
"P526346","KI_bedsheet-2131",71340,51330,"Home & Living"
"P968032","United_United - SD CARD (32gb)(Lifetime Warranty)",71050,46168,"Mobiles & Tablets"
"P593961","akl_A132126391_GMFS001-15.5",71050,53244,"Men Fashion"
"P408957","sst_WTR- 020-Size 34",71050,42630,"Men Fashion"
"P875719","sst_WTR-030-34",71050,63916,"Men Fashion"
"P584033","AZD_Anex-Dry-iron-AG-2073",71050,50402,"Appliances"
"P255005","sst_WTR-029-32",71050,50402,"Men Fashion"
"P950245","Rajesh_RAJ54",71050,61770,"Home & Living"
"P601405","akl_A132126398_GMFS002-16",71050,61074,"Men Fashion"
"P279356","CU-0106-Slim Fit Large",71050,53998,"Men Fashion"
"P741881","texi tech_LCD Wall mount KIT 422840",71050,55390,"Entertainment"
"P466340","Delsey_94521000",71050,52548,"Home & Living"
"P319972","sst_WTR-031-36",71050,45472,"Men Fashion"
"P653439","akl_A132126398_GMFS002-16.5",71050,42630,"Men Fashion"
"P548844","sst_WTR-037-40",71050,55390,"Men Fashion"
"P784131","akl_A132129817_GMPN004-38",71050,53998,"Men Fashion"
"P505574","sst_WTR-036-34",71050,44022,"Men Fashion"
"P459196","sst_WTR-033-34",71050,51156,"Men Fashion"
"P867738","sst_ WTR- 021-Size 36",71050,45472,"Men Fashion"
"P400327","Origins_16W48-S",71050,48314,"Women Fashion"
"P231888","sst_WTR-033-40",71050,42630,"Men Fashion"
"P466233","sst_WTR-029-40",71050,56840,"Men Fashion"
"P240888","KureshiC_222-cab",71050,49010,"Health & Sports"
"P942990","Edenrobe_BTS-3Q17-27117-6-7 Years",71050,50402,"Kids & Baby"
"P986853","HAS_Black Bluetooth Smart Watch With GSM Slot-W08",70876,53128,"Mobiles & Tablets"
"P345747","PBG_D-1108",70760,43152,"Home & Living"
"P295156","West Point_WF-1109",70760,63684,"Appliances"
"P783039","PBG_D-1103",70760,46690,"Home & Living"
"P293125","PBG_D-1012",70760,55854,"Home & Living"
"P113318","Senorita_KAK-739-SGN-22",70760,52316,"Kids & Baby"
"P253869","smsm_8690742150143",70760,42456,"Superstore"
"P655770","smsm_8690742100896",70760,46690,"Superstore"
"P222969","smsm_8690742100780",70760,58000,"Superstore"
"P395287","smsm_8690742100643",70760,52316,"Superstore"
"P921755","stinnos_NetBed2",70760,62930,"Kids & Baby"
"P181149","Tmall_RoyalPosture-M",70760,43152,"Health & Sports"
"P507411","Tmall_RoyalPosture-L",70760,48082,"Health & Sports"
"P446930","MCC_MC129HB1D758GNAFAMZ",70760,51620,"Beauty & Grooming"
"P976000","Loreal_White Perfect Fairness Control Moisturizing Day Cream SPF",70702,62176,"Beauty & Grooming"
"P462194","Loreal_White Perfect Fairness Revealing Night Cream - 50 ml",70702,61480,"Beauty & Grooming"
"P597721","Etrier_MS48-43",70644,55100,"Men Fashion"
"P314336","YW_ON028-999-GRY-Grey",70644,53650,"Women Fashion"
"P867549","Etrier_MS48-42",70644,44486,"Men Fashion"
"P169714","Etrier_MT32-XL",70644,46574,"Men Fashion"
"P813428","ajmery_TH281FA1CJDIWNAFAMZ-34",70528,46516,"Women Fashion"
"P724341","Z&A_ZEES-0232",70528,52142,"Beauty & Grooming"
"P497001","Trendz_TR-0039",70470,42978,"Kids & Baby"
"P901738","sitara_210-C",70470,49300,"Women Fashion"
"P388264","rute2_1341",70470,45762,"Health & Sports"
"P391245","lamart_LMZ050",70470,57072,"Home & Living"
"P671914","Sigma_3421",70470,57768,"Health & Sports"
"P969375","phub_Disclosure ",70470,50692,"Beauty & Grooming"
"P504825","Image_P-192-XS",70470,42282,"Women Fashion"
"P504826","Image_P-192-S",70470,47908,"Women Fashion"
"P504827","Image_P-192-M",70470,62698,"Women Fashion"
"P843922","sitara_216-B",70470,52142,"Women Fashion"
"P218738","sitara_201-B",70470,42282,"Women Fashion"
"P698161","Sitara_193-A",70470,55622,"Women Fashion"
"P597987","sitara_193-B",70470,49300,"Women Fashion"
"P957320","sitara_201-C",70470,62002,"Women Fashion"
"P728021","JBS_WEN-009",70470,61306,"Home & Living"
"P209031","Sitara_193-C",70470,51388,"Women Fashion"
"P475924","head_287292-BK",70470,52838,"Men Fashion"
"P142050","GA_DYED - 122802",70238,51272,"Home & Living"
"P893472","GA_SL-346-A-136117",70238,54752,"Women Fashion"
"P836472","interwood_HF-19-C5929-22200",70180,61712,"Home & Living"
"P385786","Aladdin_070-BO_PLANE-CH-133ER",70180,49126,"Kids & Baby"
"P118604","sinbo_4918",70180,57536,"Beauty & Grooming"
"P232794","KI_bedsheet-2116",70180,56144,"Home & Living"
"P482635","KI_bedsheet-2106",70180,48372,"Home & Living"
"P506680","Z&A_ZEES-0139",70180,53998,"Others"
"P478253","HAS_HDMI to Audio Video AV Adapter Mini Box 1080P Converter",70180,49126,"Computing"
"P451006","Trendz_TR-0063",70180,60320,"Health & Sports"
"P626493","MEGUIAR_G7516",70064,58116,"Others"
"P828874","Valarie_PJ07 SLV-XL",70064,52548,"Women Fashion"
"P435105","MEGUIAR_G13115",70064,58116,"Others"
"P611315","MEGUIAR_G17914",70064,58812,"Others"
"P969932","Valarie_PJ07 NV-M",70064,54636,"Women Fashion"
"P714946","NDF_Kajoo Roasted 500gm",69890,48894,"Soghaat"
"P938277","BHA_K.E.SM-607 New",69774,52316,"Appliances"
"P261064","Adolphs_VJ-1-M",69600,59160,"Men Fashion"
"P805882","Regal_0047-CMT-BLACK MULTY-7",69600,47328,"Women Fashion"
"P607096","GA_SL-373-134987",69600,59856,"Women Fashion"
"P805385","mardaz_mdz-00008-XL",69600,60552,"Men Fashion"
"P653171","mardaz_mdz-00008-L",69600,45936,"Men Fashion"
"P462928","CL160_ANKER_A1108H11-Black",69600,53592,"Mobiles & Tablets"
"P556774","PucaM_atlas-black red-42",69600,52200,"Men Fashion"
"P658933","urban_URT0023-M",69600,56376,"Men Fashion"
"P364539","TO_002-Tulip ShalwarWhite",69600,52200,"Women Fashion"
"P920318","mardaz_mdz-00008-M",69600,50808,"Men Fashion"
"P464148","LALA_1000077399004_LCO-008-A",69600,47328,"Women Fashion"
"P184752","Adolphs_DT-16-M",69600,56376,"Men Fashion"
"P615379","Truck Art Porcelain Mug M2",69600,41760,"Home & Living"
"P134340","urban_URT044-M",69600,50112,"Men Fashion"
"P938099","GA_SL-331-134980",69600,50808,"Women Fashion"
"P639157","GA_SL-370-134984",69600,50112,"Women Fashion"
"P339957","GA_SL # 389-138199",69600,52200,"Women Fashion"
"P730408","LALA_1000078799888_LCO-015-A",69600,41760,"Women Fashion"
"P809300","TO_032-KEMEI KM-619",69600,42456,"Beauty & Grooming"
"P696423","Adolphs_DT-17-L",69600,48720,"Men Fashion"
"P994239","GA_SL-360-134983",69600,46632,"Women Fashion"
"P186431","BD_BIG DEAL_20",69600,48720,"Appliances"
"P937163","Bata_8814468-Brown-44",69600,60552,"Men Fashion"
"P479109","Bata_8546435-Black-42",69600,53592,"Men Fashion"
"P178991","Bata_8816468-Black-42",69600,54288,"Men Fashion"
"P960743","Bata_8546494-Black-43",69600,44544,"Men Fashion"
"P215937","Bata_8546435-Black-43",69600,52200,"Men Fashion"
"P339645","ANKER_A7136H11-Black",69600,41760,"Mobiles & Tablets"
"P340929","BO_Teddy Bear - Yellow & White",69600,59856,"Kids & Baby"
"P846345","MMS_GS 808",69600,52200,"Health & Sports"
"P423832","Bata_8546435-Black-40",69600,45240,"Men Fashion"
"P955173","Bata_8546494-Black-42",69600,48024,"Men Fashion"
"P482973","GA_SL-372-134986",69600,49416,"Women Fashion"
"P276294","GA_SL # 386-138197",69600,60552,"Women Fashion"
"P838728","PucaM_FLASH-BLACK-45",69600,48024,"Men Fashion"
"P699067","sputnik_751/17-9",69600,45240,"Men Fashion"
"P296434","sputnik_751/17-10",69600,60552,"Men Fashion"
"P854465","sputnik_3187/2-10",69600,47328,"Women Fashion"
"P453362","hol_D6",69600,57072,"Men Fashion"
"P645933","Adolphs_DT-8-M",69600,48720,"Men Fashion"
"P505319","Lala_2151003900106-SSP-010A",69600,51504,"Women Fashion"
"P505327","Lala_1151003900060-SSP-06A",69600,53592,"Women Fashion"
"P209584","Rajesh_RAJ0351",69600,55680,"Beauty & Grooming"
"P911751","PucaM_atlas-black red-45",69600,41760,"Men Fashion"
"P798182","shubinak_SN-ERT-13-skyblue-L - 38",69600,45936,"Men Fashion"
"P482192","shubinak_SN-ERT-13-grey-M - 36",69600,62640,"Men Fashion"
"P990023","GA_SL-317-A-134975",69600,55680,"Women Fashion"
"P300495","GA_SL-316-134974",69600,46632,"Women Fashion"
"P277211","PucaM_FLASH-BLACK-41",69600,52896,"Men Fashion"
"P471885","Rajesh_White Wax Vac Ear Cleaner",69600,61944,"Appliances"
"P657742","Adolphs_DT-19-M",69600,48720,"Men Fashion"
"P720544","GA_SL-262-B-136057",69600,61944,"Women Fashion"
"P908798","hol_B-05",69600,54984,"Men Fashion"
"P291272","Baklawa_Baklava Cashew-1Kg",69600,46632,"Soghaat"
"P425645","baklawa_Baklava Mix Sweets 1Kg",69600,57768,"Soghaat"
"P782896","oasis_Oasis-071-9",69600,45240,"Men Fashion"
"P768455","PucaM_atlas-grey-42",69600,50808,"Men Fashion"
"P329102","PucaM_EDGE-BLUE-43",69600,57072,"Men Fashion"
"P690681","PucaM_BEAM-BLACK-44",69600,54984,"Men Fashion"
"P295893","GA_SL-262-A-136056",69600,54288,"Women Fashion"
"P701974","shubinak_SN-ERT-13-S - 34",69600,48024,"Men Fashion"
"P907465","shubinak_SN-ERT-13-grey-S - 34",69600,61248,"Men Fashion"
"P597271","urban_URT0023-L",69600,51504,"Men Fashion"
"P177205","PucaM_SS-2715-CAMEL-42",69600,61944,"Men Fashion"
"P405871","greenroot_Fit Aura 7 Lite",69600,60552,"Beauty & Grooming"
"P655115","Emo_BT-29550-M",69600,43848,"Men Fashion"
"P711274","PucaM_atlas-blue red-42",69600,52896,"Men Fashion"
"P551837","greenroot_Oil For Oily Hair",69600,57768,"Beauty & Grooming"
"P504341","Lala_1151003900091-SSP-09A",69600,59856,"Women Fashion"
"P813025","TO_044-NOVA NHC-1818",69600,59160,"Beauty & Grooming"
"P504344","Linkpro_LP-T8-B",69600,46632,"Mobiles & Tablets"
"P493817","PucaM_atlas-blue grey-45",69600,47328,"Men Fashion"
"P766364","vitamin_Ultra Muscle",69600,61248,"Health & Sports"
"P440593","clickbuscollection_NWC-9-S",69600,61944,"Women Fashion"
"P867076","PucaM_SS-25-OLIVE-43",69600,46632,"Men Fashion"
"P528507","bio_Bio Oil-60ml",69600,62640,"Beauty & Grooming"
"P982510","sa_Pack Of Four (Saeed Ajmal) One Free",69600,62640,"Beauty & Grooming"
"P549712","vitamin_MOMMoments Gold Delay",69600,57072,"Health & Sports"
"P864898","LALA_1000078199666_LCO-012-A",69600,56376,"Women Fashion"
"P298297","Baklawa_Asawar Almond-1Kg",69600,43848,"Soghaat"
"P951722","Baklawa_Warbaat-1Kg",69600,42456,"Soghaat"
"P152324","Baklawa_Ashe Bul Bul-1Kg",69600,61248,"Soghaat"
"P217441","Baklawa_Baloria-1Kg",69600,42456,"Soghaat"
"P838583","PucaM_atlas-grey-43",69600,61248,"Men Fashion"
"P474815","PucaM_FX-35-NAVY RED-44",69600,57768,"Men Fashion"
"P666593","clickbuscollection_NWC-23-M",69600,60552,"Women Fashion"
"P272269","Genius_ECO-u925-LI-Black",69600,45240,"Mobiles & Tablets"
"P600652","sputnik_751/17-8",69600,45240,"Men Fashion"
"P554024","clickbuscollection_NWC-10-M",69600,59856,"Women Fashion"
"P829501","Regal_053-E-RED-13",69600,44544,"Women Fashion"
"P351680","TO_021-JOVAN MUSK WHITE",69600,54288,"Beauty & Grooming"
"P554658","TO_040-SHINON SN-771",69600,46632,"Beauty & Grooming"
"P773171","Emo_BT-29550-L",69600,52896,"Men Fashion"
"P667190","Emo_BT-29550-XL",69600,49416,"Men Fashion"
"P713384","Emo_BT-29549-XL",69600,59160,"Men Fashion"
"P526978","sputnik_759/2-10",69600,60552,"Men Fashion"
"P592705","Adolphs_DT-16-XL",69600,61944,"Men Fashion"
"P752335","Adolphs_DT-17-XL",69600,59160,"Men Fashion"
"P479343","AJ-bedsheet_AJB-008",69600,45240,"Home & Living"
"P301608","LALA_1000077899076_LCO-010-B",69600,57072,"Women Fashion"
"P195813","LALA_1000076899555_LCO-005-B",69600,61248,"Women Fashion"
"P748336","LALA_1000079499088_LCO-018-B",69600,45936,"Women Fashion"
"P868129","urban_URT019-L",69600,48720,"Men Fashion"
"P894123","GA_SL # 376-138187",69600,62640,"Women Fashion"
"P188848","TO_022-JOVAN MUSK BLACK ",69600,45936,"Beauty & Grooming"
"P208451","GA_SL # 383-138194",69600,45936,"Women Fashion"
"P531509","P&S_1241",69600,52200,"Health & Sports"
"P236139","we_VG1",69600,43848,"Women Fashion"
"P731198","GA_SL-322-B-134978",69600,43848,"Women Fashion"
"P154622","PucaM_BEAM-BLACK-45",69600,48720,"Men Fashion"
"P403850","Kashmina_ST-LV-BR",69600,51504,"Women Fashion"
"P512442","PucaM_BEAM-BROWN-45",69600,55680,"Men Fashion"
"P929280","EF_FL-2VTS-MineBl-XL",69600,59160,"Men Fashion"
"P602053","GA_SL # 394-138202",69600,58464,"Women Fashion"
"P604739","Edenrobe_EGTFS17-0686-4-5 Years",69600,62640,"Kids & Baby"
"P434802","Edenrobe_EGTFS17-0687-18-24 M",69600,49416,"Kids & Baby"
"P217872","clickbuscollection_NWC-15-M",69600,54984,"Women Fashion"
"P957669","clickbuscollection_NWC-22-M",69600,51504,"Women Fashion"
"P645113","memsaab_Zero-6-Light Blue-M",69600,59856,"Women Fashion"
"P923471","greenroot_Premium Rose Cream",69600,47328,"Beauty & Grooming"
"P628251","GA_RED CRUSH T-150 - 114646",69600,54288,"Home & Living"
"P626211","Grand_mini speaker_ZM_NC1500",69600,55680,"Computing"
"P819472","knc_KNC-916",69600,54984,"Home & Living"
"P928471","Adolphs_DT-17-M",69600,56376,"Men Fashion"
"P306235","BRM_0-31-0000-091-M",69600,59856,"Men Fashion"
"P497939","LALA_1000077499730_LCO-008-B",69600,51504,"Women Fashion"
"P104161","Bata_8546494-Black-41",69600,50112,"Men Fashion"
"P769381","nutrifactor_NF0033",69600,45240,"Health & Sports"
"P554929","oasis_Oasis-081-8",69600,45936,"Men Fashion"
"P369566","PucaM_FLASH-BLACK-43",69600,48024,"Men Fashion"
"P731519","GA_SL-371-134985",69600,57072,"Women Fashion"
"P146573","GA_SL-315-134973",69600,55680,"Women Fashion"
"P965706","GA_SL-343-134982",69600,50808,"Women Fashion"
"P438138","Alerashine_sku-105ty",69600,53592,"Women Fashion"
"P531722","GA_SL # 378-138189",69600,51504,"Women Fashion"
"P703816","PucaM_BEAM-BROWN-44",69600,54288,"Men Fashion"
"P327408","phub_Relation  by Rasasi 50ml EDP",69600,48720,"Beauty & Grooming"
"P985113","PucaM_EDGE-YELLOW-45",69600,44544,"Men Fashion"
"P982693","Bata_8546435-Black-41",69600,61944,"Men Fashion"
"P230761","PucaM_atlas-blue grey-42",69600,42456,"Men Fashion"
"P355569","PucaM_BEAM-BROWN-40",69600,54288,"Men Fashion"
"P582940","PucaM_BEAM-BROWN-42",69600,57768,"Men Fashion"
"P504504","Lala_1151003900084-SSP-08A",69600,57768,"Women Fashion"
"P520897","adenwala_Deal No.3",69600,56376,"Superstore"
"P364537","ubaab_UBB-1022Strip Line",69600,49416,"Women Fashion"
"P341691","Adolphs_DT-8-L",69600,57072,"Men Fashion"
"P448030","GA_SL # 406-138206",69600,48720,"Women Fashion"
"P975123","PucaM_FLASH-GREY-45",69600,50808,"Men Fashion"
"P707569","greenroot_Dry Hair Oil",69600,42456,"Beauty & Grooming"
"P656741","itter_AB 1212",69600,57768,"Beauty & Grooming"
"P993781","phub_Nike Fission ",69600,54984,"Beauty & Grooming"
"P738330","itter_AB 1224",69600,61944,"Beauty & Grooming"
"P768024","mohas_MH FB2-36",69600,54984,"Men Fashion"
"P397086","Bata_8546435-Black-44",69600,57768,"Men Fashion"
"P485656","sputnik_751/17-12",69600,62640,"Men Fashion"
"P144741","GA_SL-263-B-136059",69600,49416,"Women Fashion"
"P682908","Regal_0049-C-BLACK-10",69600,60552,"Women Fashion"
"P495493","Regal_0318-SS-SILVER-10",69600,52200,"Women Fashion"
"P927287","GA_CHUNRI T-200 - 105994",69600,54288,"Home & Living"
"P156475","itter_AB 1226",69600,43848,"Beauty & Grooming"
"P504556","Regal_053-P-PINK-11",69600,43152,"Women Fashion"
"P699597","Triumph_FB 002-Black- 34B",69600,49416,"Women Fashion"
"P716188","Regal_039-FMT-FAWN MULTY-11",69600,55680,"Women Fashion"
"P504570","Lala_1151003900053-SSP-05A",69600,47328,"Women Fashion"
"P453936","Regal_039-CMT-BLACK MULTY-6",69600,52896,"Women Fashion"
"P937812","Atiqa_Smoky-Bundle",69600,49416,"Beauty & Grooming"
"P931093","Triumph_FB 002-Black- 40D",69600,48720,"Women Fashion"
"P797683","PucaM_FX-35-NAVY RED-41",69600,57768,"Men Fashion"
"P531009","PucaM_FX-35-NAVY RED-42",69600,45936,"Men Fashion"
"P155492","PucaM_FX-35-BLACK-41",69600,61944,"Men Fashion"
"P193724","LALA_1000078499105_LCO-013-B",69600,54984,"Women Fashion"
"P975011","Adolphs_VJ-1-L",69600,45936,"Men Fashion"
"P523581","PucaM_FX-35-NAVY RED-43",69600,58464,"Men Fashion"
"P973600","Regal_053-A-WHITE-8",69600,54984,"Women Fashion"
"P426980","greenroot_joint Cure",69600,49416,"Beauty & Grooming"
"P941429","Regal_039-FMT-FAWN MULTY-12",69600,45240,"Women Fashion"
"P764856","Regal_052-N-B-BROWN-11",69600,57768,"Women Fashion"
"P194048","WE_MS14",69600,43152,"Women Fashion"
"P650654","WE_MS8",69600,47328,"Women Fashion"
"P504601","Lala_2151003900090-SSP-09B",69600,51504,"Women Fashion"
"P504605","lalassc_SSP-08A",69600,47328,"Women Fashion"
"P285485","jordana_Package-2",69600,45240,"Beauty & Grooming"
"P408857","sinbo_6532",69600,45240,"Appliances"
"P136776","sstop_darkglow_iphone5",69600,54288,"Mobiles & Tablets"
"P975215","Baklawa_Baklava Sugar Free-1Kg",69600,45240,"Soghaat"
"P249573","sputnik_759/2-11",69600,59856,"Men Fashion"
"P499454","RBC_9789694070872",69600,50808,"Books"
"P568330","medinostic_7080340",69600,53592,"Health & Sports"
"P937612","mm_AG-09",69600,43152,"Others"
"P797183","Herbo Natural_32",69600,54984,"Health & Sports"
"P141051","Rajesh_RAJ014",69600,51504,"Kids & Baby"
"P316870","MyIP_0012",69600,61248,"Mobiles & Tablets"
"P192869","LALA_1000078999755_LCO-016-A",69600,59856,"Women Fashion"
"P504625","Lala_1151003900039-SSP-03A",69600,58464,"Women Fashion"
"P504626","lalassc_SSP-05A",69600,60552,"Women Fashion"
"P574624","AJ-bedsheet_AJB-004",69600,55680,"Home & Living"
"P498778","MyIP_0011",69600,52200,"Mobiles & Tablets"
"P452154","LALA_1000079399035_LCO-018-A",69600,52896,"Women Fashion"
"P692418","Bata_8814468-Brown-43",69600,52896,"Men Fashion"
"P504643","lalassc_SSP-05B",69600,57072,"Women Fashion"
"P971019","Regal_039-CMT-BLACK MULTY-9",69600,47328,"Women Fashion"
